	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	GC	BPP	Dadj	SEadj	DiffMFE.EFE	Length	AU.GCr	Ar	Ur	Gr	Cr	AAr	GGr	CCr	UUr	AGr	ACr	AUr	GAr	GCr	GUr	CAr	CGr	CUr	UAr	UGr	UCr	Hl	Steml5	Steml3	BP	BP5	BP3	Mism5	Mism3	Bulge5	Bulge3	BulgeN1.5	BulgeN1.3	BulgeN2.5	BulgeN2.3	BulgeN3.5	BulgeN3.3	BulgeN4.5	BulgeN4.3	BulgeN5.5	BulgeN5.3	BulgeN6.5	BulgeN6.3	BulgeN7.5	BulgeN7.3	AUp	GCp	GUp	MFE	MFEadj	EFE	EFEadj	CFE	CDE	MEAFE	MEA	ED	MFEadj.GC	MFEadj.BP	MEAFEadj	EDadj
ENSSSCT00000052679.1	0.0579710144927536	0.0289855072463768	0	0.0434782608695652	0	0	0.0144927536231884	0.0869565217391304	0.0579710144927536	0.0289855072463768	0	0.0434782608695652	0.0434782608695652	0	0.0144927536231884	0.115942028985507	0.0144927536231884	0	0	0	0.0144927536231884	0	0.0144927536231884	0.130434782608696	0.0579710144927536	0.0289855072463768	0	0.0289855072463768	0.0289855072463768	0	0.072463768115942	0.072463768115942	0.493333333333333	0.293333333333333	0.166	0.0262256664018383	0.0204	75	1.02702702702703	0.24	0.266666666666667	0.32	0.173333333333333	0.0266666666666667	0.08	0.0266666666666667	0.0266666666666667	0.0533333333333333	0.0933333333333333	0.04	0.133333333333333	0	0.106666666666667	0.04	0.04	0.0666666666666667	0.0266666666666667	0.146666666666667	0.0533333333333333	5	36	33	22	22	22	14	11	3	3	0	0	0	0	2	1	0	2	0	0	0	0	0	0	10	10	2	-20.5	-0.273333333333333	-22.03	-0.293733333333333	-15.5	12.45	-19.1	55.38	17.65	-0.554054054054054	-0.0124242424242424	-0.254666666666667	0.235333333333333
ENSSSCT00000056785.1	0.03125	0.046875	0.015625	0.015625	0.015625	0	0.015625	0.109375	0.03125	0	0	0.09375	0.0625	0.03125	0.015625	0.078125	0	0.046875	0	0.015625	0	0	0.0625	0.0625	0	0.015625	0.015625	0.015625	0.03125	0	0.046875	0.125	0.465753424657534	0.301369863013699	0.0461643835616438	0.0270901906419361	0.0197260273972603	73	1.14705882352941	0.26027397260274	0.273972602739726	0.287671232876712	0.178082191780822	0.0410958904109589	0.0410958904109589	0.0136986301369863	0.0136986301369863	0.0410958904109589	0.0547945205479452	0.10958904109589	0.123287671232877	0.0273972602739726	0.0821917808219178	0.0547945205479452	0.0410958904109589	0.0684931506849315	0.0410958904109589	0.150684931506849	0.0684931506849315	6	34	30	22	22	22	12	8	5	4	1	1	2	2	1	1	1	0	0	0	0	0	0	0	10	9	3	-21.7	-0.297260273972603	-23.14	-0.316986301369863	-21.7	3.37	-21.7	67.44	4.83	-0.638235294117647	-0.0135118306351183	-0.297260273972603	0.0661643835616438
ENSSSCT00000020659.2	0.0434782608695652	0.0434782608695652	0	0.0289855072463768	0.0144927536231884	0	0.0144927536231884	0.0869565217391304	0.0289855072463768	0	0	0.0579710144927536	0.0144927536231884	0	0.0144927536231884	0.159420289855072	0.0289855072463768	0.0144927536231884	0	0.0144927536231884	0	0	0.0579710144927536	0.101449275362319	0.0144927536231884	0.0144927536231884	0	0.0144927536231884	0.0434782608695652	0.0144927536231884	0.0289855072463768	0.144927536231884	0.493150684931507	0.342465753424658	0.0280821917808219	0.0272264473234672	0.00986301369863017	73	1.02777777777778	0.232876712328767	0.273972602739726	0.287671232876712	0.205479452054795	0.0410958904109589	0.0684931506849315	0.0410958904109589	0.0273972602739726	0.0547945205479452	0.0547945205479452	0.0684931506849315	0.123287671232877	0	0.0821917808219178	0	0.0547945205479452	0.0821917808219178	0.0547945205479452	0.0958904109589041	0.0684931506849315	3	36	33	25	25	25	11	8	3	3	1	0	0	1	0	2	1	0	0	0	1	0	0	0	9	12	4	-23.7	-0.324657534246575	-24.42	-0.334520547945206	-23.7	2.05	-23.7	69.34	3.63	-0.658333333333333	-0.012986301369863	-0.324657534246575	0.0497260273972603
ENSSSCT00000020552.2	0.03125	0.03125	0	0.0625	0.046875	0	0.03125	0.125	0.015625	0.015625	0	0	0	0.03125	0	0.15625	0	0.015625	0	0	0	0	0.015625	0.125	0.046875	0	0.015625	0.046875	0.015625	0	0.0625	0.109375	0.371428571428571	0.342857142857143	0.0417142857142857	0.0277377637820316	0.0215714285714286	70	1.69230769230769	0.342857142857143	0.285714285714286	0.214285714285714	0.157142857142857	0.1	0.0428571428571429	0.0285714285714286	0.0428571428571429	0.0571428571428571	0.0428571428571429	0.114285714285714	0.128571428571429	0	0.0285714285714286	0.0428571428571429	0	0.0714285714285714	0.0571428571428571	0.1	0.0714285714285714	5	37	27	24	24	24	13	3	4	2	1	1	1	1	0	0	0	0	2	0	0	0	0	0	14	9	1	-22.4	-0.32	-23.91	-0.341571428571429	-21.5	2.92	-22.4	64.87	4.29	-0.861538461538461	-0.0133333333333333	-0.32	0.0612857142857143
ENSSSCT00000019920.2	0.0579710144927536	0.0289855072463768	0	0.0289855072463768	0	0.0144927536231884	0	0.101449275362319	0.0289855072463768	0	0	0.072463768115942	0.0144927536231884	0	0.0289855072463768	0.130434782608696	0	0.0144927536231884	0	0.0144927536231884	0	0.0144927536231884	0.0579710144927536	0.0869565217391304	0.0144927536231884	0.0144927536231884	0	0.0289855072463768	0.0434782608695652	0.0289855072463768	0.0579710144927536	0.115942028985507	0.426666666666667	0.333333333333333	0.0826666666666667	0.0261671125201065	0.022	75	1.34375	0.24	0.333333333333333	0.253333333333333	0.173333333333333	0.0533333333333333	0.0533333333333333	0.04	0.0533333333333333	0.0266666666666667	0.0266666666666667	0.12	0.0933333333333333	0.0266666666666667	0.0666666666666667	0.0133333333333333	0.04	0.0666666666666667	0.0666666666666667	0.12	0.0666666666666667	3	34	35	25	25	25	9	10	4	4	3	1	0	1	0	1	0	1	0	0	1	0	0	0	9	11	5	-18.7	-0.249333333333333	-20.35	-0.271333333333333	-16.4	6.2	-17.9	65.25	9.27	-0.584375	-0.00997333333333333	-0.238666666666667	0.1236
ENSSSCT00000020529.3	0.0153846153846154	0.0153846153846154	0	0.0461538461538462	0.0153846153846154	0.0153846153846154	0.0307692307692308	0.123076923076923	0	0.0307692307692308	0	0.0615384615384615	0	0	0.0153846153846154	0.0923076923076923	0.0153846153846154	0	0	0	0.0307692307692308	0	0.0461538461538462	0.0615384615384615	0.0615384615384615	0.0307692307692308	0	0.0153846153846154	0.0307692307692308	0	0.0307692307692308	0.215384615384615	0.333333333333333	0.333333333333333	0.0838888888888889	0.0263633970931339	0.0208333333333333	72	2	0.277777777777778	0.388888888888889	0.194444444444444	0.138888888888889	0.0555555555555556	0	0.0138888888888889	0.0833333333333333	0.0416666666666667	0.0138888888888889	0.152777777777778	0.111111111111111	0.0416666666666667	0.0416666666666667	0.0277777777777778	0.0138888888888889	0.0833333333333333	0.0694444444444444	0.125	0.0694444444444444	5	29	36	24	24	24	5	12	3	3	1	0	2	1	0	0	0	1	0	0	0	1	0	0	13	7	4	-11.8	-0.163888888888889	-13.3	-0.184722222222222	-11.3	6.04	-9.2	61.82	9.04	-0.491666666666667	-0.0068287037037037	-0.127777777777778	0.125555555555556
ENSSSCT00000019655.1	0.0806451612903226	0.0161290322580645	0	0.0806451612903226	0.0161290322580645	0.0806451612903226	0.0483870967741936	0.032258064516129	0	0.0161290322580645	0.0161290322580645	0.0161290322580645	0.0161290322580645	0	0.0161290322580645	0.0967741935483871	0.0483870967741936	0.0161290322580645	0.0161290322580645	0.0161290322580645	0	0.0161290322580645	0.0161290322580645	0.0967741935483871	0.0483870967741936	0	0	0.0483870967741936	0.0161290322580645	0.0161290322580645	0.0806451612903226	0.032258064516129	0.385714285714286	0.271428571428571	0.0462857142857143	0.0275601917724393	0.0118571428571429	70	1.59259259259259	0.385714285714286	0.228571428571429	0.171428571428571	0.214285714285714	0.1	0.0142857142857143	0.0428571428571429	0.0428571428571429	0.0857142857142857	0.0428571428571429	0.0857142857142857	0.0428571428571429	0.0857142857142857	0.0285714285714286	0.1	0	0.0714285714285714	0.0857142857142857	0.0571428571428571	0.0428571428571429	7	32	30	19	19	19	13	11	5	5	3	3	0	0	1	0	0	0	0	0	0	0	1	1	10	9	0	-14.5	-0.207142857142857	-15.33	-0.219	-14.5	3.24	-14.5	64.74	5.57	-0.537037037037037	-0.0109022556390977	-0.207142857142857	0.0795714285714286
ENSSSCT00000019683.1	0.138461538461539	0.0307692307692308	0	0.0307692307692308	0.0307692307692308	0	0.0153846153846154	0.2	0.0153846153846154	0	0	0.0307692307692308	0	0	0.0153846153846154	0.0307692307692308	0.0307692307692308	0.0153846153846154	0	0.0153846153846154	0	0	0.0153846153846154	0.0307692307692308	0.0461538461538462	0.0153846153846154	0	0.0153846153846154	0.0307692307692308	0	0.0461538461538462	0.2	0.231884057971014	0.304347826086957	0.042463768115942	0.0257440954928978	0.0101449275362319	69	3.3125	0.420289855072464	0.347826086956522	0.115942028985507	0.115942028985507	0.115942028985507	0	0.0289855072463768	0.072463768115942	0.072463768115942	0.0289855072463768	0.144927536231884	0.0579710144927536	0	0.0579710144927536	0	0	0.0579710144927536	0.188405797101449	0.0289855072463768	0.0434782608695652	3	30	35	21	21	21	9	14	2	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	16	4	1	-12.1	-0.17536231884058	-12.8	-0.185507246376812	-12.1	2.93	-12.1	63.96	5.02	-0.75625	-0.00835058661145618	-0.17536231884058	0.0727536231884058
ENSSSCT00000019685.1	0.123076923076923	0.0461538461538462	0	0.0307692307692308	0.0461538461538462	0.0153846153846154	0.0615384615384615	0.0769230769230769	0	0.0153846153846154	0.0153846153846154	0.0307692307692308	0.0153846153846154	0	0	0.0923076923076923	0.0615384615384615	0.0153846153846154	0	0	0	0	0.0307692307692308	0.0769230769230769	0	0.0153846153846154	0	0.0615384615384615	0.0307692307692308	0	0.0307692307692308	0.107692307692308	0.342857142857143	0.285714285714286	0.172285714285714	0.0272134945561766	0.0195714285714286	70	1.91666666666667	0.4	0.257142857142857	0.171428571428571	0.171428571428571	0.142857142857143	0.0571428571428571	0.0428571428571429	0.0714285714285714	0.0571428571428571	0.0571428571428571	0.0571428571428571	0.0285714285714286	0.0285714285714286	0.0571428571428571	0.0571428571428571	0.0142857142857143	0.0571428571428571	0.0857142857142857	0.0428571428571429	0.0428571428571429	4	31	34	20	20	20	11	14	3	4	0	1	1	0	0	1	1	0	1	2	0	0	0	0	11	7	2	-14.2	-0.202857142857143	-15.57	-0.222428571428571	-5.5	12.06	-11.2	51.71	16.09	-0.591666666666667	-0.0101428571428571	-0.16	0.229857142857143
ENSSSCT00000021640.2	0.0281690140845071	0.0211267605633803	0.00704225352112676	0.00704225352112676	0.0140845070422535	0.0211267605633803	0.0140845070422535	0.0633802816901409	0.0281690140845071	0.00704225352112676	0	0.0563380281690141	0.00704225352112676	0.0211267605633803	0.0211267605633803	0.204225352112676	0.00704225352112676	0	0.0140845070422535	0.0140845070422535	0	0.00704225352112676	0.0422535211267606	0.169014084507042	0.0422535211267606	0.00704225352112676	0.00704225352112676	0.0211267605633803	0.0140845070422535	0.0281690140845071	0.0211267605633803	0.0845070422535212	0.602739726027397	0.363013698630137	0.04	0.0133955207315487	0.0188356164383562	146	0.659090909090909	0.171232876712329	0.226027397260274	0.342465753424658	0.26027397260274	0.0273972602739726	0.0958904109589041	0.0821917808219178	0.0547945205479452	0.0547945205479452	0.0273972602739726	0.0616438356164384	0.0684931506849315	0.102739726027397	0.0273972602739726	0.0342465753424658	0.0479452054794521	0.0684931506849315	0.0410958904109589	0.102739726027397	0.0136986301369863	3	76	66	53	53	53	23	13	9	7	6	4	0	0	0	0	0	2	1	0	2	0	0	0	13	34	6	-68.6	-0.46986301369863	-71.35	-0.488698630136986	-68.1	5.84	-68.5	136.01	8.84	-0.779545454545455	-0.00886533988110623	-0.469178082191781	0.0605479452054795
ENSSSCT00000023172.2	0.0625	0.0375	0.0125	0.0375	0.025	0	0.0625	0.025	0.0375	0	0	0.0375	0.025	0.0625	0.0125	0.125	0.025	0.0125	0	0.0125	0	0	0.0375	0.1	0.05	0.0125	0.0125	0.05	0.0125	0.0125	0.025	0.075	0.481927710843373	0.301204819277108	0.0930120481927711	0.023798522606509	0.0230120481927711	83	1.075	0.27710843373494	0.240963855421687	0.301204819277108	0.180722891566265	0.0602409638554217	0.036144578313253	0.036144578313253	0.0240963855421687	0.072289156626506	0.072289156626506	0.0481927710843374	0.120481927710843	0.036144578313253	0.0963855421686747	0.0602409638554217	0.0240963855421687	0.0602409638554217	0.0240963855421687	0.156626506024096	0.036144578313253	3	41	39	25	25	25	16	14	6	5	3	3	1	1	1	0	0	0	0	0	0	0	0	0	11	12	2	-23.2	-0.279518072289157	-25.11	-0.302530120481928	-17.5	7.72	-22.7	69.51	10.87	-0.58	-0.0111807228915663	-0.273493975903614	0.130963855421687
ENSSSCT00000055653.1	0.0266666666666667	0.0266666666666667	0	0.04	0.0133333333333333	0.0266666666666667	0.0133333333333333	0.0666666666666667	0.0133333333333333	0.0266666666666667	0	0.0933333333333334	0.0266666666666667	0.0666666666666667	0.0666666666666667	0.08	0	0	0	0.0133333333333333	0.0133333333333333	0	0.04	0.0933333333333334	0.0266666666666667	0	0	0.04	0	0.0133333333333333	0.0666666666666667	0.106666666666667	0.548780487804878	0.329268292682927	0.288048780487805	0.0231403989519402	0.0298780487804878	82	0.822222222222222	0.195121951219512	0.25609756097561	0.402439024390244	0.146341463414634	0.024390243902439	0.0975609756097561	0.024390243902439	0.0365853658536585	0.0731707317073171	0.0609756097560976	0.0365853658536585	0.121951219512195	0.0365853658536585	0.121951219512195	0.0487804878048781	0.0365853658536585	0.0365853658536585	0	0.182926829268293	0.024390243902439	3	36	39	27	27	27	9	12	5	7	3	5	1	1	0	0	1	0	0	1	0	0	0	0	9	11	7	-18.3	-0.223170731707317	-20.75	-0.253048780487805	-2.5	23.62	-14.8	44.97	34.11	-0.406666666666667	-0.00826558265582656	-0.180487804878049	0.415975609756098
ENSSSCT00000022086.2	0.025	0.05	0	0.025	0.025	0	0.0375	0.075	0.025	0.0125	0	0.0375	0.0625	0	0.0375	0.15	0	0.0125	0	0.0375	0.0125	0	0.025	0.1125	0	0.0375	0	0.0375	0.0125	0	0.0375	0.1125	0.518072289156627	0.349397590361446	0.0603614457831325	0.0237766035142399	0.0262650602409639	83	0.930232558139535	0.253012048192771	0.228915662650602	0.325301204819277	0.192771084337349	0.036144578313253	0.0481927710843374	0.036144578313253	0.0120481927710843	0.0602409638554217	0.072289156626506	0.072289156626506	0.168674698795181	0.036144578313253	0.0602409638554217	0.0481927710843374	0.0481927710843374	0.0602409638554217	0	0.156626506024096	0.0481927710843374	3	41	39	29	29	29	12	10	5	4	0	0	3	2	2	2	0	0	0	0	0	0	0	0	11	14	4	-24.8	-0.298795180722892	-26.98	-0.325060240963855	-24.5	5.01	-23.5	74.36	6.99	-0.576744186046512	-0.0103032820938928	-0.283132530120482	0.0842168674698795
ENSSSCT00000051012.1	0.079136690647482	0.0143884892086331	0	0	0.00719424460431655	0	0.0503597122302158	0.079136690647482	0.0143884892086331	0.00719424460431655	0	0.0143884892086331	0.00719424460431655	0	0.0215827338129496	0.143884892086331	0.0719424460431655	0.0143884892086331	0	0.00719424460431655	0.0143884892086331	0	0.00719424460431655	0.115107913669065	0.0719424460431655	0.0359712230215827	0	0.0647482014388489	0.0431654676258993	0	0.00719424460431655	0.107913669064748	0.435374149659864	0.292517006802721	0.0604761904761905	0.0133873693744091	0.0114965986394558	147	1.296875	0.224489795918367	0.340136054421769	0.197278911564626	0.238095238095238	0.0612244897959184	0.0680272108843537	0.0680272108843537	0.0952380952380952	0.0204081632653061	0.0408163265306122	0.0748299319727891	0.0408163265306122	0.0408163265306122	0.0340136054421769	0.0408163265306122	0.0272108843537415	0.0816326530612245	0.054421768707483	0.0680272108843537	0.0680272108843537	3	63	76	43	43	43	20	33	5	5	0	0	2	1	2	1	0	0	0	1	0	0	0	0	18	18	7	-40.4	-0.274829931972789	-42.09	-0.286326530612245	-40.4	8.89	-40.4	132.37	14.7	-0.63125	-0.00639139376680905	-0.274829931972789	0.1
ENSSSCT00000064109.1	0.0128205128205128	0.0256410256410256	0	0.0256410256410256	0.0256410256410256	0.0256410256410256	0.0512820512820513	0.0641025641025641	0	0.0128205128205128	0.0128205128205128	0.0384615384615385	0	0	0.0128205128205128	0.192307692307692	0.0128205128205128	0.0128205128205128	0	0.0384615384615385	0.0128205128205128	0.0256410256410256	0.0256410256410256	0.166666666666667	0	0	0	0.0384615384615385	0.0128205128205128	0.0256410256410256	0.0512820512820513	0.0769230769230769	0.548387096774194	0.333333333333333	0.111075268817204	0.0213860745881126	0.021505376344086	93	0.823529411764706	0.247311827956989	0.204301075268817	0.258064516129032	0.290322580645161	0.032258064516129	0.0752688172043011	0.0645161290322581	0.021505376344086	0.0860215053763441	0.0860215053763441	0.043010752688172	0.0967741935483871	0.0752688172043011	0	0.0752688172043011	0.021505376344086	0.129032258064516	0.032258064516129	0.0645161290322581	0.0645161290322581	3	38	40	31	31	31	7	9	5	5	3	3	2	1	0	0	0	1	0	0	0	0	0	0	11	18	2	-28.2	-0.303225806451613	-30.2	-0.324731182795699	-25.2	10.33	-27.9	77.79	16.86	-0.552941176470588	-0.00978147762747138	-0.3	0.181290322580645
ENSSSCT00000043456.1	0.0769230769230769	0	0	0	0.0384615384615385	0.0192307692307692	0.0192307692307692	0.0576923076923077	0.0192307692307692	0	0	0.0769230769230769	0	0	0.0769230769230769	0.0961538461538462	0.0576923076923077	0.0576923076923077	0	0.0961538461538462	0.0192307692307692	0.0576923076923077	0.0769230769230769	0.0384615384615385	0	0	0	0	0	0	0	0.115384615384615	0.570093457943925	0.158878504672897	0.114953271028037	0.0175127227709707	0.0135514018691589	107	0.754098360655738	0.224299065420561	0.205607476635514	0.14018691588785	0.429906542056075	0.0373831775700935	0.0373831775700935	0.130841121495327	0.0280373831775701	0.0373831775700935	0.0654205607476635	0.0560747663551402	0.0186915887850467	0.0467289719626168	0.0280373831775701	0.0934579439252336	0.0373831775700935	0.0841121495327103	0.0467289719626168	0.0186915887850467	0.102803738317757	36	28	24	17	17	17	11	7	4	3	2	2	0	0	0	0	1	0	1	1	0	0	0	0	4	11	2	-14.81	-0.138411214953271	-16.26	-0.15196261682243	-9.27	12.3	-12.57	87.99	17.44	-0.242786885245902	-0.00814183617372182	-0.117476635514019	0.162990654205607
ENSSSCT00000025478.2	0.0229885057471264	0.0229885057471264	0	0.0114942528735632	0	0.0344827586206897	0.0459770114942529	0.0114942528735632	0.0344827586206897	0	0	0.0689655172413793	0.0114942528735632	0	0.0229885057471264	0.149425287356322	0.0574712643678161	0	0	0.0229885057471264	0.0344827586206897	0.0344827586206897	0.0689655172413793	0.126436781609195	0.0919540229885058	0.0229885057471264	0	0.0459770114942529	0	0.0114942528735632	0.0114942528735632	0.0344827586206897	0.6	0.284210526315789	0.0738947368421053	0.0204036169991774	0.0136842105263158	95	0.666666666666667	0.136842105263158	0.263157894736842	0.273684210526316	0.326315789473684	0.0210526315789474	0.0526315789473684	0.0736842105263158	0.0842105263157895	0.0631578947368421	0.0315789473684211	0.0210526315789474	0.0526315789473684	0.115789473684211	0.0315789473684211	0.0421052631578947	0.0947368421052632	0.0947368421052632	0.0210526315789474	0.0315789473684211	0.0842105263157895	4	52	35	27	27	27	25	8	7	4	4	3	1	0	0	0	0	0	1	1	0	0	0	0	6	19	2	-31.1	-0.327368421052632	-32.4	-0.341052631578947	-30	7.02	-31.1	84.18	10.62	-0.545614035087719	-0.0121247563352827	-0.327368421052632	0.111789473684211
ENSSSCT00000038917.1	0	0	0	0.032258064516129	0	0	0	0.0967741935483871	0.032258064516129	0	0	0.0645161290322581	0	0	0.032258064516129	0.032258064516129	0.161290322580645	0	0	0.032258064516129	0	0	0	0.032258064516129	0.161290322580645	0.0645161290322581	0	0	0.0645161290322581	0	0.0967741935483871	0.0967741935483871	0.351851851851852	0.148148148148148	0.165185185185185	0.0341905464546403	0.0225925925925926	54	1.84210526315789	0.185185185185185	0.462962962962963	0.185185185185185	0.166666666666667	0.0555555555555556	0	0.037037037037037	0.148148148148148	0.037037037037037	0	0.0555555555555556	0.037037037037037	0.037037037037037	0.0925925925925926	0.0185185185185185	0	0.0925925925925926	0.037037037037037	0.12962962962963	0.0740740740740741	10	16	15	8	8	8	8	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	-2.2	-0.0407407407407407	-3.42	-0.0633333333333333	0	8.92	4.6	36.36	14.18	-0.115789473684211	-0.00509259259259259	0.0851851851851852	0.262592592592593
ENSSSCT00000065710.1	0.0597014925373134	0.0298507462686567	0.0149253731343284	0.0149253731343284	0.0447761194029851	0.0298507462686567	0.0149253731343284	0.0447761194029851	0.0597014925373134	0.0149253731343284	0.0298507462686567	0.0298507462686567	0	0.0298507462686567	0.0298507462686567	0.119402985074627	0	0	0	0.0298507462686567	0	0.0149253731343284	0.0447761194029851	0.0895522388059702	0.0597014925373134	0.0298507462686567	0.0149253731343284	0.0447761194029851	0.0298507462686567	0	0.0298507462686567	0.0447761194029851	0.432098765432099	0.246913580246914	0.0654320987654321	0.0241829970611773	0.0187654320987654	81	1.31428571428571	0.320987654320988	0.246913580246914	0.271604938271605	0.160493827160494	0.0987654320987654	0.0493827160493827	0.0246913580246914	0.037037037037037	0.0493827160493827	0.0493827160493827	0.0617283950617284	0.0987654320987654	0.0493827160493827	0.0493827160493827	0.037037037037037	0.0123456790123457	0.0740740740740741	0.037037037037037	0.135802469135802	0.0246913580246914	7	31	36	20	20	20	11	16	4	6	1	3	0	0	1	2	0	0	0	0	1	0	0	1	6	11	3	-16.6	-0.204938271604938	-18.12	-0.223703703703704	-16.3	5.3	-16.3	72.14	8.56	-0.474285714285714	-0.0102469135802469	-0.201234567901235	0.105679012345679
ENSSSCT00000066098.1	0.0697674418604651	0.0232558139534884	0	0.0232558139534884	0	0.0232558139534884	0.0232558139534884	0.186046511627907	0	0	0	0	0.0465116279069767	0	0.0465116279069767	0.116279069767442	0.0232558139534884	0.0232558139534884	0	0	0	0	0	0.0930232558139535	0	0	0	0.0930232558139535	0	0	0.0465116279069767	0.162790697674419	0.317460317460317	0.26984126984127	0.0623809523809524	0.0295205650323576	0.0174603174603175	63	2.15	0.428571428571429	0.253968253968254	0.19047619047619	0.126984126984127	0.142857142857143	0.0317460317460317	0.0317460317460317	0.0317460317460317	0.0634920634920635	0.0476190476190476	0.111111111111111	0.111111111111111	0	0.0317460317460317	0.0476190476190476	0	0.0476190476190476	0.0634920634920635	0.0793650793650794	0.0476190476190476	11	25	18	17	17	17	8	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	10	4	3	-8.6	-0.136507936507936	-9.7	-0.153968253968254	-8.6	3.93	-8.6	56.74	5.85	-0.43	-0.00802987861811391	-0.136507936507936	0.0928571428571428
ENSSSCT00000042711.1	0.0317460317460317	0.0238095238095238	0	0.00793650793650794	0.0238095238095238	0.0158730158730159	0.0396825396825397	0.0952380952380952	0	0.0158730158730159	0	0.0555555555555556	0.00793650793650794	0.0158730158730159	0.0396825396825397	0.111111111111111	0.0396825396825397	0.00793650793650794	0.00793650793650794	0.0158730158730159	0.0238095238095238	0.00793650793650794	0.0158730158730159	0.0793650793650794	0.0317460317460317	0.0158730158730159	0	0.0634920634920635	0.00793650793650794	0.0317460317460317	0.0476190476190476	0.119047619047619	0.440559440559441	0.307692307692308	0.108741258741259	0.0137958666593775	0.0155244755244755	143	1.26984126984127	0.223776223776224	0.335664335664336	0.230769230769231	0.20979020979021	0.027972027972028	0.041958041958042	0.048951048951049	0.0839160839160839	0.104895104895105	0.027972027972028	0.0559440559440559	0.0629370629370629	0.027972027972028	0.0979020979020979	0.0699300699300699	0.00699300699300699	0.0769230769230769	0.0559440559440559	0.0769230769230769	0.0979020979020979	4	62	64	44	44	44	18	20	8	8	5	3	2	2	0	0	1	1	1	0	0	0	0	0	18	15	11	-37.9	-0.265034965034965	-40.12	-0.280559440559441	-33.8	15.55	-37.9	120.36	23.67	-0.601587301587302	-0.00602352193261284	-0.265034965034965	0.165524475524476
ENSSSCT00000061775.1	0.0819672131147541	0.0327868852459016	0	0.0327868852459016	0.0163934426229508	0	0.0163934426229508	0.131147540983607	0.0491803278688525	0.0163934426229508	0	0.0163934426229508	0.0327868852459016	0	0.0163934426229508	0.163934426229508	0	0	0	0	0	0	0.0163934426229508	0.0983606557377049	0.0163934426229508	0	0	0.0327868852459016	0	0	0.0327868852459016	0.19672131147541	0.411764705882353	0.338235294117647	0.101764705882353	0.0278743895407188	0.0188235294117647	68	1.42857142857143	0.323529411764706	0.264705882352941	0.308823529411765	0.102941176470588	0.0735294117647059	0.0882352941176471	0.0147058823529412	0.0735294117647059	0.147058823529412	0.0147058823529412	0.0441176470588235	0.117647058823529	0.0147058823529412	0.0441176470588235	0.0441176470588235	0	0.0441176470588235	0.0441176470588235	0.0441176470588235	0.0588235294117647	5	26	35	23	23	23	3	12	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	11	7	5	-19.7	-0.289705882352941	-20.98	-0.308529411764706	-17.4	6.92	-13.9	55.79	9.75	-0.703571428571429	-0.0125959079283887	-0.204411764705882	0.143382352941176
ENSSSCT00000047792.1	0.0625	0.03125	0	0.03125	0.03125	0	0.03125	0.03125	0	0	0	0.09375	0	0	0.03125	0.15625	0	0.03125	0	0.03125	0.03125	0.03125	0.03125	0.125	0	0	0	0.03125	0	0.03125	0.09375	0.0625	0.491803278688525	0.19672131147541	0.130491803278689	0.032600817608367	0.0291803278688524	61	1.03333333333333	0.295081967213115	0.213114754098361	0.262295081967213	0.229508196721311	0.0819672131147541	0.0655737704918033	0.0819672131147541	0.0327868852459016	0.114754098360656	0.0163934426229508	0.0327868852459016	0.0655737704918033	0.0163934426229508	0.0819672131147541	0.0819672131147541	0	0.0655737704918033	0.0163934426229508	0.0655737704918033	0.0983606557377049	5	17	15	12	12	12	5	3	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	3	6	3	-11.3	-0.185245901639344	-13.08	-0.214426229508197	-9.3	7.96	-11.3	47.99	12.5	-0.376666666666667	-0.0154371584699454	-0.185245901639344	0.204918032786885
ENSSSCT00000043260.1	0	0.027027027027027	0	0.027027027027027	0.027027027027027	0.027027027027027	0.027027027027027	0.108108108108108	0	0.027027027027027	0	0.0540540540540541	0.027027027027027	0.027027027027027	0.0810810810810811	0.108108108108108	0	0	0.027027027027027	0.0540540540540541	0	0	0.027027027027027	0.0540540540540541	0	0	0	0.027027027027027	0	0.027027027027027	0.027027027027027	0.189189189189189	0.442622950819672	0.245901639344262	0.0626229508196721	0.032600817608367	0.0211475409836065	61	1.25925925925926	0.295081967213115	0.262295081967213	0.229508196721311	0.213114754098361	0.0983606557377049	0.0819672131147541	0.0491803278688525	0.0655737704918033	0.0655737704918033	0.0655737704918033	0.0327868852459016	0.0327868852459016	0.0491803278688525	0.0327868852459016	0.0655737704918033	0	0.0983606557377049	0.0655737704918033	0.0655737704918033	0.0327868852459016	4	19	18	15	15	15	4	3	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	6	6	3	-13.3	-0.218032786885246	-14.59	-0.239180327868852	-12.9	3.82	-12.9	54.74	5.23	-0.492592592592593	-0.0145355191256831	-0.211475409836066	0.0857377049180328
